lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
european commission the,1,['Organization'],['NONE'],['NONE'],['NONE'],0.272962,0.272962,0.272962,0.272962,,['negative'],-0.810772,-0.810772,-0.810772,-0.810772,,0.543513,0.543513,0.543513,0.543513,,0.112777,0.112777,0.112777,0.112777,,0.064304,0.064304,0.064304,0.064304,,0.268461,0.268461,0.268461,0.268461,,0.343695,0.343695,0.343695,,
european council,1,['Organization'],['NONE'],['NONE'],['NONE'],0.376027,0.376027,0.376027,0.376027,,['negative'],-0.651733,-0.651733,-0.651733,-0.651733,,0.171869,0.171869,0.171869,0.171869,,0.388278,0.388278,0.388278,0.388278,,0.041181,0.041181,0.041181,0.041181,,0.08566,0.08566,0.08566,0.08566,,0.329556,0.329556,0.329556,,
european court of human rights,1,['Organization'],"['Location, Facility, Building']",['http://dbpedia.org/resource/European_Court_of_Human_Rights'],['http://en.wikipedia.org/wiki/European_Court_of_Human_Rights'],0.34441,0.34441,0.34441,0.34441,,['negative'],-0.505541,-0.505541,-0.505541,-0.505541,,0.397631,0.397631,0.397631,0.397631,,0.19329000000000002,0.19329000000000002,0.19329000000000002,0.19329000000000002,,0.048991,0.048991,0.048991,0.048991,,0.22236399999999998,0.22236399999999998,0.22236399999999998,0.22236399999999998,,0.32206399999999996,0.32206399999999996,0.32206399999999996,,
european economic community spain,1,['Organization'],['NONE'],['NONE'],['NONE'],0.35745,0.35745,0.35745,0.35745,,['neutral'],0.0,0.0,0.0,0.0,,0.170234,0.170234,0.170234,0.170234,,0.102046,0.102046,0.102046,0.102046,,0.594861,0.594861,0.594861,0.594861,,0.086642,0.086642,0.086642,0.086642,,0.031902999999999994,0.031902999999999994,0.031902999999999994,,
european or international,1,['Organization'],['NONE'],['NONE'],['NONE'],0.204461,0.204461,0.204461,0.204461,,['negative'],-0.605314,-0.605314,-0.605314,-0.605314,,0.539913,0.539913,0.539913,0.539913,,0.51905,0.51905,0.51905,0.51905,,0.166441,0.166441,0.166441,0.166441,,0.12165699999999999,0.12165699999999999,0.12165699999999999,0.12165699999999999,,0.163852,0.163852,0.163852,,
european parliament,5,['Organization'],['GovernmentalBody'],['http://dbpedia.org/resource/European_Parliament'],['http://en.wikipedia.org/wiki/European_Parliament'],0.300302,0.5908640000000001,0.437816,0.44298459999999995,0.12323262197080773,['negative' 'positive' 'neutral'],-0.810772,0.053157,-0.389768,-0.3490872,0.3743173857994042,0.11336900000000001,0.543513,0.344292,0.3187356,0.16397288726127865,0.014761000000000003,0.194126,0.112777,0.0969476,0.07141796369471759,0.026082,0.6294420000000001,0.10113899999999999,0.19444980000000003,0.24752485923074477,0.057976,0.573122,0.268461,0.2941638,0.19456948221059747,0.03417,0.655892,0.343695,,0.2546979510001995
european union,48,['Organization'],"['Location, Country, GovernmentalJurisdiction, MembershipOrganization, AwardWinner']",['http://dbpedia.org/resource/European_Union'],['http://en.wikipedia.org/wiki/European_Union'],0.12041700000000001,0.9090540000000001,0.35874150000000005,0.425120125,0.2099514728087893,['negative' 'neutral' 'positive'],-0.833791,0.6085649999999999,0.0,-0.08282929166666668,0.3834984675122065,0.0,0.839305,0.300048,0.33468974999999995,0.1765452019863589,0.0,0.666722,0.10613249999999999,0.14227110416666663,0.14397182331116776,0.0,0.6370140000000001,0.17452,0.19024193750000004,0.13552363152247124,0.0,0.493227,0.163268,0.1917342916666667,0.10944035296753114,0.0,0.49423500000000004,0.10806049999999999,,0.1035655826861763
european union artemis,1,['Organization'],['NONE'],['NONE'],['NONE'],0.265023,0.265023,0.265023,0.265023,,['neutral'],0.0,0.0,0.0,0.0,,0.287864,0.287864,0.287864,0.287864,,0.057039,0.057039,0.057039,0.057039,,0.155005,0.155005,0.155005,0.155005,,0.207605,0.207605,0.207605,0.207605,,0.06566699999999999,0.06566699999999999,0.06566699999999999,,
european union institution,1,['Organization'],['NONE'],['NONE'],['NONE'],0.34413299999999997,0.34413299999999997,0.34413299999999997,0.34413299999999997,,['negative'],-0.653285,-0.653285,-0.653285,-0.653285,,0.162914,0.162914,0.162914,0.162914,,0.130046,0.130046,0.130046,0.130046,,0.272905,0.272905,0.272905,0.272905,,0.145284,0.145284,0.145284,0.145284,,0.21681,0.21681,0.21681,,
eurozone,3,['Organization' 'Location'],['NONE' 'Region'],['NONE'],['NONE'],0.236003,0.314307,0.276909,0.27573966666666666,0.03916509427198323,['negative' 'neutral'],-0.716838,0.0,0.0,-0.238946,0.41386661226535293,0.18318399999999999,0.6236510000000001,0.4749640000000001,0.42726633333333336,0.22407386076098512,0.076642,0.190518,0.180352,0.14917066666666667,0.06301700171646801,0.063778,0.375242,0.095491,0.17817033333333332,0.1714040838029635,0.085855,0.389958,0.134845,0.2035526666666667,0.16327956469299315,0.07106,0.11218199999999999,0.072741,,0.02327171790679264
extremadura,1,['Location'],['City'],['NONE'],['NONE'],0.24791100000000002,0.24791100000000002,0.24791100000000002,0.24791100000000002,,['neutral'],0.0,0.0,0.0,0.0,,0.40719299999999997,0.40719299999999997,0.40719299999999997,0.40719299999999997,,0.078043,0.078043,0.078043,0.078043,,0.201405,0.201405,0.201405,0.201405,,0.053696,0.053696,0.053696,0.053696,,0.121901,0.121901,0.121901,,
extremity liquors,1,['Location'],['City'],['NONE'],['NONE'],0.520792,0.520792,0.520792,0.520792,,['neutral'],0.0,0.0,0.0,0.0,,0.037107,0.037107,0.037107,0.037107,,0.23999600000000001,0.23999600000000001,0.23999600000000001,0.23999600000000001,,0.4613310000000001,0.4613310000000001,0.4613310000000001,0.4613310000000001,,0.055105999999999995,0.055105999999999995,0.055105999999999995,0.055105999999999995,,0.04123,0.04123,0.04123,,
eyo pandey,1,['Person'],['NONE'],['NONE'],['NONE'],0.225704,0.225704,0.225704,0.225704,,['positive'],0.507095,0.507095,0.507095,0.507095,,0.171439,0.171439,0.171439,0.171439,,0.06324600000000001,0.06324600000000001,0.06324600000000001,0.06324600000000001,,0.539393,0.539393,0.539393,0.539393,,0.14671700000000001,0.14671700000000001,0.14671700000000001,0.14671700000000001,,0.08616,0.08616,0.08616,,
facebook,2,['Company'],"['Website, VentureFundedCompany']",['http://dbpedia.org/resource/Facebook'],['http://en.wikipedia.org/wiki/Facebook'],0.22198099999999998,0.371371,0.296676,0.296676,0.10563468204145834,['positive'],0.384488,0.56967,0.47707900000000003,0.47707900000000003,0.13094344795368726,0.170869,0.298858,0.2348635,0.2348635,0.09050188981728505,0.086671,0.138175,0.112423,0.112423,0.03641882765823194,0.14038,0.4276100000000001,0.28399500000000005,0.28399500000000005,0.2031022807602121,0.039847,0.315512,0.17767950000000002,0.17767950000000002,0.19492459083578964,0.08012899999999999,0.324063,0.202096,,0.17248738556195928
fatima,1,['Person'],['NONE'],['NONE'],['NONE'],0.33946,0.33946,0.33946,0.33946,,['positive'],0.37805,0.37805,0.37805,0.37805,,0.365708,0.365708,0.365708,0.365708,,0.046597,0.046597,0.046597,0.046597,,0.23256,0.23256,0.23256,0.23256,,0.21484899999999998,0.21484899999999998,0.21484899999999998,0.21484899999999998,,0.076895,0.076895,0.076895,,
federation,1,['Organization'],['NONE'],['NONE'],['NONE'],0.594739,0.594739,0.594739,0.594739,,['neutral'],0.0,0.0,0.0,0.0,,0.037185,0.037185,0.037185,0.037185,,0.021422999999999998,0.021422999999999998,0.021422999999999998,0.021422999999999998,,0.391789,0.391789,0.391789,0.391789,,0.052194000000000004,0.052194000000000004,0.052194000000000004,0.052194000000000004,,0.018262999999999998,0.018262999999999998,0.018262999999999998,,
felipe,2,['Person'],['NONE'],['NONE'],['NONE'],0.20777199999999998,0.646011,0.4268915,0.4268915,0.3098817686804114,['neutral' 'negative'],-0.5334810000000001,0.0,-0.26674050000000005,-0.26674050000000005,0.37722803273418065,0.37651599999999996,0.44716300000000003,0.4118395,0.4118395,0.04995497277048607,0.085564,0.146841,0.1162025,0.1162025,0.04332938223076807,0.015541,0.09360700000000001,0.054574000000000004,0.054574000000000004,0.05520099798010902,0.27658299999999997,0.280263,0.278423,0.278423,0.0026021529547665067,0.292898,0.47402299999999997,0.3834605,,0.12807471574241341
felipe v,1,['Person'],"['ChivalricOrderMember, Monarch, NoblePerson, OperaCharacter']",['http://dbpedia.org/resource/Philip_V_of_Spain'],['http://en.wikipedia.org/wiki/Philip_V_of_Spain'],0.200348,0.200348,0.200348,0.200348,,['neutral'],0.0,0.0,0.0,0.0,,0.39419,0.39419,0.39419,0.39419,,0.057584,0.057584,0.057584,0.057584,,0.22269899999999998,0.22269899999999998,0.22269899999999998,0.22269899999999998,,0.041252,0.041252,0.041252,0.041252,,0.46709799999999996,0.46709799999999996,0.46709799999999996,,
felipe v franco castilian army,1,['Person'],['NONE'],['NONE'],['NONE'],0.43377899999999997,0.43377899999999997,0.43377899999999997,0.43377899999999997,,['negative'],-0.487162,-0.487162,-0.487162,-0.487162,,0.450746,0.450746,0.450746,0.450746,,0.269068,0.269068,0.269068,0.269068,,0.107723,0.107723,0.107723,0.107723,,0.348411,0.348411,0.348411,0.348411,,0.101914,0.101914,0.101914,,
ferdinand,1,['Person'],['NONE'],['NONE'],['NONE'],0.180137,0.180137,0.180137,0.180137,,['neutral'],0.0,0.0,0.0,0.0,,0.283319,0.283319,0.283319,0.283319,,0.059485,0.059485,0.059485,0.059485,,0.408871,0.408871,0.408871,0.408871,,0.08372,0.08372,0.08372,0.08372,,0.050589,0.050589,0.050589,,
fernando,5,['Person'],['NONE'],['NONE'],['NONE'],0.23755199999999999,0.46407200000000004,0.429375,0.3995374,0.0919206301534101,['neutral'],0.0,0.0,0.0,0.0,0.0,0.250324,0.48545299999999997,0.464793,0.41348140000000005,0.1004700146227719,0.090931,0.208367,0.10004099999999999,0.12324360000000001,0.048510139278299336,0.228346,0.44797,0.328377,0.32599279999999997,0.08446549778874211,0.063286,0.130077,0.10620299999999999,0.1030866,0.026843932709273436,0.073036,0.179271,0.099561,,0.052211556962994315
fever,1,['HealthCondition'],['NONE'],['NONE'],['NONE'],0.317796,0.317796,0.317796,0.317796,,['neutral'],0.0,0.0,0.0,0.0,,0.450543,0.450543,0.450543,0.450543,,0.284275,0.284275,0.284275,0.284275,,0.238713,0.238713,0.238713,0.238713,,0.080329,0.080329,0.080329,0.080329,,0.094481,0.094481,0.094481,,
fin de semana,1,['Location'],['City'],['NONE'],['NONE'],0.4954939999999999,0.4954939999999999,0.4954939999999999,0.4954939999999999,,['neutral'],0.0,0.0,0.0,0.0,,0.377134,0.377134,0.377134,0.377134,,0.115776,0.115776,0.115776,0.115776,,0.230494,0.230494,0.230494,0.230494,,0.157331,0.157331,0.157331,0.157331,,0.23579699999999998,0.23579699999999998,0.23579699999999998,,
fina,1,['Person'],['NONE'],['NONE'],['NONE'],0.413983,0.413983,0.413983,0.413983,,['neutral'],0.0,0.0,0.0,0.0,,0.07514,0.07514,0.07514,0.07514,,0.251052,0.251052,0.251052,0.251052,,0.419758,0.419758,0.419758,0.419758,,0.06189400000000001,0.06189400000000001,0.06189400000000001,0.06189400000000001,,0.282504,0.282504,0.282504,,
fine wines,1,['Company'],['NONE'],['NONE'],['NONE'],0.566064,0.566064,0.566064,0.566064,,['positive'],0.323673,0.323673,0.323673,0.323673,,0.102164,0.102164,0.102164,0.102164,,0.033523000000000004,0.033523000000000004,0.033523000000000004,0.033523000000000004,,0.730273,0.730273,0.730273,0.730273,,0.080974,0.080974,0.080974,0.080974,,0.035336,0.035336,0.035336,,
finland,2,['Location'],"['AdministrativeDivision, GovernmentalJurisdiction, Profession, Country']",['http://dbpedia.org/resource/Finland'],['http://en.wikipedia.org/wiki/Finland'],0.249774,0.252958,0.251366,0.251366,0.0022514279912979815,['positive' 'neutral'],0.0,0.58329,0.291645,0.291645,0.41244831439830126,0.252531,0.339267,0.295899,0.295899,0.061331613772996375,0.03349,0.037279,0.0353845,0.0353845,0.002679227593915829,0.278279,0.49423100000000003,0.386255,0.386255,0.15270112361079732,0.072006,0.183795,0.1279005,0.1279005,0.07904675996206295,0.042795,0.165177,0.103986,,0.08653714209517205
flanders,1,['Location'],['Country'],['http://dbpedia.org/resource/County_of_Flanders'],['http://en.wikipedia.org/wiki/County_of_Flanders'],0.227981,0.227981,0.227981,0.227981,,['neutral'],0.0,0.0,0.0,0.0,,0.166426,0.166426,0.166426,0.166426,,0.189804,0.189804,0.189804,0.189804,,0.3941,0.3941,0.3941,0.3941,,0.038775,0.038775,0.038775,0.038775,,0.362235,0.362235,0.362235,,
florence,2,['Location'],['City'],['NONE'],['NONE'],0.24989899999999998,0.358317,0.304108,0.304108,0.07666310300268311,['positive' 'neutral'],0.0,0.7454350000000001,0.37271750000000003,0.37271750000000003,0.5271021434337941,0.18956800000000001,0.330987,0.2602775,0.2602775,0.09999833388862034,0.11642000000000001,0.138923,0.1276715,0.1276715,0.015912023897040866,0.144179,0.315023,0.229601,0.229601,0.12080495092503453,0.062968,0.18724000000000002,0.125104,0.125104,0.08787357391161466,0.083511,0.27649,0.1800005,,0.13645675952659878
florida,1,['Location'],"['PoliticalDistrict, AdministrativeDivision, GovernmentalJurisdiction, USState, StateOrCounty']",['http://dbpedia.org/resource/Florida'],['http://en.wikipedia.org/wiki/Florida'],0.179332,0.179332,0.179332,0.179332,,['neutral'],0.0,0.0,0.0,0.0,,0.314185,0.314185,0.314185,0.314185,,0.188302,0.188302,0.188302,0.188302,,0.242968,0.242968,0.242968,0.242968,,0.183685,0.183685,0.183685,0.183685,,0.137188,0.137188,0.137188,,
ford,1,['Company'],['NONE'],['NONE'],['NONE'],0.233791,0.233791,0.233791,0.233791,,['neutral'],0.0,0.0,0.0,0.0,,0.40045,0.40045,0.40045,0.40045,,0.159387,0.159387,0.159387,0.159387,,0.33209099999999997,0.33209099999999997,0.33209099999999997,0.33209099999999997,,0.13147999999999999,0.13147999999999999,0.13147999999999999,0.13147999999999999,,0.034214,0.034214,0.034214,,
france,19,['Location'],"['Region, AdministrativeDivision, GovernmentalJurisdiction, FilmDirector, Country'
 'Country']","['http://dbpedia.org/resource/France'
 'http://dbpedia.org/resource/Vichy_France'
 'http://dbpedia.org/resource/French_Fourth_Republic' 'NONE']","['http://en.wikipedia.org/wiki/France'
 'http://en.wikipedia.org/wiki/Vichy_France'
 'http://en.wikipedia.org/wiki/French_Fourth_Republic' 'NONE']",0.16692,0.4484260000000001,0.259029,0.2689232105263158,0.06886066818711128,['negative' 'neutral' 'positive'],-0.423975,0.9338270000000001,0.0,0.047622684210526324,0.30032853184768116,0.034365,0.736476,0.268085,0.3267848421052631,0.19690274193403287,0.033975,0.420083,0.126611,0.16270373684210526,0.12165764588103696,0.032864,0.741081,0.21806799999999998,0.28595642105263164,0.19693671386381856,0.020163,0.317648,0.093947,0.10921921052631578,0.08417915646377798,0.004338,0.345172,0.08383,,0.10054767753550366
france germany,1,['Company'],['NONE'],['NONE'],['NONE'],0.250375,0.250375,0.250375,0.250375,,['neutral'],0.0,0.0,0.0,0.0,,0.23546199999999998,0.23546199999999998,0.23546199999999998,0.23546199999999998,,0.085701,0.085701,0.085701,0.085701,,0.34469299999999997,0.34469299999999997,0.34469299999999997,0.34469299999999997,,0.078887,0.078887,0.078887,0.078887,,0.036888,0.036888,0.036888,,
frances european,1,['Person'],['NONE'],['NONE'],['NONE'],0.255961,0.255961,0.255961,0.255961,,['neutral'],0.0,0.0,0.0,0.0,,0.094657,0.094657,0.094657,0.094657,,0.25306300000000004,0.25306300000000004,0.25306300000000004,0.25306300000000004,,0.201719,0.201719,0.201719,0.201719,,0.041277,0.041277,0.041277,0.041277,,0.097552,0.097552,0.097552,,
francesca mania,1,['Person'],['NONE'],['NONE'],['NONE'],0.16944,0.16944,0.16944,0.16944,,['neutral'],0.0,0.0,0.0,0.0,,0.224437,0.224437,0.224437,0.224437,,0.063289,0.063289,0.063289,0.063289,,0.513123,0.513123,0.513123,0.513123,,0.119993,0.119993,0.119993,0.119993,,0.100221,0.100221,0.100221,,
francis,1,['Person'],['NONE'],['NONE'],['NONE'],0.230638,0.230638,0.230638,0.230638,,['neutral'],0.0,0.0,0.0,0.0,,0.248187,0.248187,0.248187,0.248187,,0.274675,0.274675,0.274675,0.274675,,0.22509899999999997,0.22509899999999997,0.22509899999999997,0.22509899999999997,,0.212788,0.212788,0.212788,0.212788,,0.28021,0.28021,0.28021,,
francis school,1,['Organization'],['NONE'],['NONE'],['NONE'],0.156504,0.156504,0.156504,0.156504,,['negative'],-0.381668,-0.381668,-0.381668,-0.381668,,0.21767199999999998,0.21767199999999998,0.21767199999999998,0.21767199999999998,,0.155666,0.155666,0.155666,0.155666,,0.22468200000000002,0.22468200000000002,0.22468200000000002,0.22468200000000002,,0.12303599999999999,0.12303599999999999,0.12303599999999999,0.12303599999999999,,0.108823,0.108823,0.108823,,
francisco,1,['Person'],['NONE'],['NONE'],['NONE'],0.161974,0.161974,0.161974,0.161974,,['neutral'],0.0,0.0,0.0,0.0,,0.25266500000000003,0.25266500000000003,0.25266500000000003,0.25266500000000003,,0.018928,0.018928,0.018928,0.018928,,0.433837,0.433837,0.433837,0.433837,,0.056473,0.056473,0.056473,0.056473,,0.04725,0.04725,0.04725,,
francisco franco,12,['Person'],"['Politician, MilitaryPerson, OfficeHolder, FilmActor, FilmWriter']",['http://dbpedia.org/resource/Francisco_Franco'],['http://en.wikipedia.org/wiki/Francisco_Franco'],0.20242000000000002,0.4808,0.3398115,0.32323625000000006,0.0981201884871304,['negative' 'neutral' 'positive'],-0.638549,0.08648,0.0,-0.18469675,0.25390274760521453,0.0,0.736476,0.330639,0.32577683333333335,0.26227958290615044,0.0,0.268024,0.15911150000000002,0.15141108333333334,0.08950642344898374,0.0,0.49047399999999997,0.077168,0.14380241666666665,0.15793879044540024,0.0,0.366169,0.144143,0.16043700000000002,0.1247447972287276,0.0,0.42388000000000003,0.1998915,,0.12857824059727568
franco,23,['Person'],['NONE'],['NONE'],['NONE'],0.15689,0.654507,0.296329,0.3033005217391304,0.11590978494927916,['negative' 'neutral'],-0.9082049999999999,0.0,-0.538782,-0.4487964782608696,0.3094642428595338,0.0,0.578346,0.317213,0.3036393478260869,0.1849847921829371,0.0,0.733448,0.17488399999999998,0.19382065217391303,0.15770158947305526,0.0,0.451283,0.093993,0.13621256521739128,0.13748891145299552,0.0,0.540114,0.121698,0.1402828260869565,0.12520785031939788,0.0,0.599459,0.13301300000000002,,0.1557661665406413
franco rose,1,['Person'],['NONE'],['NONE'],['NONE'],0.333836,0.333836,0.333836,0.333836,,['negative'],-0.753865,-0.753865,-0.753865,-0.753865,,0.503304,0.503304,0.503304,0.503304,,0.15335,0.15335,0.15335,0.15335,,0.083595,0.083595,0.083595,0.083595,,0.09229,0.09229,0.09229,0.09229,,0.436329,0.436329,0.436329,,
frank,3,['Person'],['NONE'],['NONE'],['NONE'],0.155377,0.465552,0.22055300000000005,0.280494,0.16354456660800443,['positive' 'neutral'],0.0,0.8920239999999999,0.0,0.2973413333333333,0.5150102965236067,0.0,0.27624699999999996,0.008747,0.09499799999999999,0.15702715530442496,0.0,0.052701,0.036304,0.029668333333333335,0.02696985176698851,0.0,0.41313599999999995,0.10838199999999999,0.17383933333333332,0.21420512479708165,0.0,0.21692399999999998,0.094378,0.10376733333333332,0.10876637867159746,0.0,0.329304,0.035309,,0.1807949620988741
frank adele benitez,1,['Person'],['NONE'],['NONE'],['NONE'],0.45022,0.45022,0.45022,0.45022,,['positive'],0.6532439999999999,0.6532439999999999,0.6532439999999999,0.6532439999999999,,0.16986300000000001,0.16986300000000001,0.16986300000000001,0.16986300000000001,,0.051401,0.051401,0.051401,0.051401,,0.659686,0.659686,0.659686,0.659686,,0.022890999999999998,0.022890999999999998,0.022890999999999998,0.022890999999999998,,0.13405699999999998,0.13405699999999998,0.13405699999999998,,
frank yzma,1,['Person'],['NONE'],['NONE'],['NONE'],0.446534,0.446534,0.446534,0.446534,,['neutral'],0.0,0.0,0.0,0.0,,0.16758299999999998,0.16758299999999998,0.16758299999999998,0.16758299999999998,,0.384799,0.384799,0.384799,0.384799,,0.014691,0.014691,0.014691,0.014691,,0.279882,0.279882,0.279882,0.279882,,0.114416,0.114416,0.114416,,
frankel,1,['Person'],['NONE'],['NONE'],['NONE'],0.221381,0.221381,0.221381,0.221381,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
frankie,1,['Person'],['NONE'],['NONE'],['NONE'],0.409864,0.409864,0.409864,0.409864,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
franks,1,['Person'],['NONE'],['NONE'],['NONE'],0.203174,0.203174,0.203174,0.203174,,['neutral'],0.0,0.0,0.0,0.0,,0.302727,0.302727,0.302727,0.302727,,0.047397,0.047397,0.047397,0.047397,,0.36493000000000003,0.36493000000000003,0.36493000000000003,0.36493000000000003,,0.108697,0.108697,0.108697,0.108697,,0.24839499999999998,0.24839499999999998,0.24839499999999998,,
